product_id,field,extracted_text,final_verdict,agreement,n_models,should_be_consensus,offending_text,reason,vote_gpt-5.5-pro
668644,redo_desc_itinerary,"Sessions go for 30mins per week on Tue & Sat.
Tuesday:
6:00pm - Basic 1 to Novice 2
6:30pm - Intermediate 1 to Freeskate 4
Saturday:
2:00pm - Basic 1 to Novice 2
4:00pm - Intermediate 1 to Freeskate 4",WRONG_FIELD,1/1,1,redo_desc_other,"Tuesday:
6:00pm - Basic 1 to Novice 2
6:30pm - Intermediate 1 to Freeskate 4
Saturday:
2:00pm - Basic 1 to Novice 2
4:00pm - Intermediate 1 to Freeskate 4","These are session time options, not a step-by-step sequence during the experience.",WRONG_FIELD
668644,redo_desc_duration_text,30 Minute Lessons,CORRECT,1/1,1,,,,CORRECT
668644,redo_desc_requirements,Lessons missed MUST be made up throughout the term otherwise they are forfeited. Makeups cannot be done on test week.,WRONG_FIELD,1/1,1,redo_desc_cancellation,Lessons missed MUST be made up throughout the term otherwise they are forfeited. Makeups cannot be done on test week.,"This is a missed-lesson or no-show makeup policy, not a participation requirement.",WRONG_FIELD
668644,redo_min_age,7,CORRECT,1/1,1,,,,CORRECT
668644,redo_meeting_point,LCC Ice Rink,CORRECT,1/1,1,,,,CORRECT
668644,redo_desc_other,"##Important Note
- 30 minute group class per week plus time before or after lessons included FREE! (depending on your lesson time).
- Provides a good background for joining the Saints Ice Hockey Club or LCC Ice Skating Club.
- Opportunities to take part in shows, competitions and programs.
- A great learning environment for all ages.
- 2 x Make up classes -> need medical certificate if more is required.
##To sign up for Aussie Skate you need to be a current member of the Liverpool Catholic Club.
##Aussie Skate runs according to NSW school terms.
##This is an upfront payment and includes one 30-minute lesson per week with a qualified coach as well as additional practice time either before or after your lesson (only within Aussie Skate times).",WRONG_FIELD,1/1,1,redo_desc_requirements,To sign up for Aussie Skate you need to be a current member of the Liverpool Catholic Club.,"A membership condition for signing up is a participation requirement, not catch-all other content.",WRONG_FIELD
668911,redo_desc_about,"Savour the fabulous tastes and sights of the stunning capital city of New Zealand – Wellington
Take in the majestic view of the City and Harbour from above with Wellington Helicopters, cruise the Harbour with East by West Ferries, ride the iconic Wellington Cable Car, discover the beauty and charm of the Eastern and Southern suburbs on a scenic drive and much much more!",CORRECT,1/1,1,,,,CORRECT
668911,redo_desc_duration_text,7 hours,CORRECT,1/1,1,,,,CORRECT
668911,redo_meeting_point,Flexible within Wellington,CORRECT,1/1,1,,,,CORRECT
670116,redo_desc_about,"Sit back and relax on this gorgeous ride, enjoy the peacefulness of the surrounding nature at Haven Ridge, whilst gaining experience on horseback with our experienced guides and gentle horses. A wonderful experience for confident beginners to seasoned riders and never will you find a more cohesive team of horses!",CORRECT,1/1,1,,,,CORRECT
670116,redo_desc_what_to_bring,Wear long pants a sleeved shirt and covered footwear - boots are preferred but joggers are ok; Snack and water in a refillable / reusable bottle (we care for our environment!); Sunscreen and insect repellent; Small camera or phone – rest assured our guides will take photos along the way,CORRECT,1/1,1,,,,CORRECT
670116,redo_desc_duration_text,25 mins,CORRECT,1/1,1,,,,CORRECT
670116,redo_desc_requirements,This ride is not suitable for terrified or scared first time riders.,CORRECT,1/1,1,,,,CORRECT
670116,redo_min_age,8,CORRECT,1/1,1,,,,CORRECT
670116,redo_max_age,99,CORRECT,1/1,1,,,,CORRECT
670116,redo_group_size,6,CORRECT,1/1,1,,,,CORRECT
670116,redo_meeting_point,"743 Ocean Dr, Grants Beach NSW 2445",CORRECT,1/1,1,,,,CORRECT
670116,redo_desc_other,$50 plus booking fee’s,CORRECT,1/1,1,,,,CORRECT
670116,redo_booking_what_to_bring,"Wear long pants a sleeved shirt and covered footwear - boots are preferred but joggers are ok
Snack and water in a refillable / reusable bottle (we care for our environment!)
Sunscreen and insect repellent
Small camera or phone – rest assured our guides will take photos along the way",CORRECT,1/1,1,,,,CORRECT
670116,redo_booking_location,"Our ride departs from Haven Ridge, 743 Ocean Dr, Grants Beach.",CORRECT,1/1,1,,,,CORRECT
670116,redo_booking_check_in,Parents or caregivers will be required to sign a waiver before any horse riding commences.,CORRECT,1/1,1,,,,CORRECT
670116,redo_booking_departure_info,Please arrive on time and park in the carpark provided.,WRONG_FIELD,1/1,1,redo_booking_location,park in the carpark provided,Parking information belongs under booking location rather than departure timing information.,WRONG_FIELD
670116,redo_booking_other,PLEASE NOTE THAT THE ADDRESS FOR THIS RIDE IS DIFFERENT TO THE ADDRESS THAT DISPLAYS ON GOOGLE BUSINESS!!!,WRONG_FIELD,1/1,1,redo_booking_location,THE ADDRESS FOR THIS RIDE IS DIFFERENT TO THE ADDRESS THAT DISPLAYS ON GOOGLE BUSINESS,"This is location/address guidance, which belongs under booking location rather than the catch-all field.",WRONG_FIELD
670935,redo_desc_about,"Paddle, hike, and explore a dormant volcano just minutes from Auckland in a scenic kayak adventure to Browns Island. Embark on a scenic paddling journey from St. Heliers Beach, just 20 minutes from downtown Auckland. After a safety briefing, set off on a 45-minute kayak trip across the sparkling waters to Browns Island, a dormant volcano rich in history and geological wonders. Upon arrival, your guide will lead you on a summit hike, where you’ll take in breathtaking views of East Auckland, the Hauraki Gulf, and fascinating archaeological sites. Enjoy a well-earned rest at the peak before exploring more of the island’s unique landscape. Weather permitting, you’ll circumnavigate the island by kayak before paddling back along the stunning cliffs of Gentlemen’s Bay. Expect to return to St. Heliers Beach around 2 p.m., feeling accomplished and refreshed from this incredible adventure on the water.",CORRECT,1/1,1,,,,CORRECT
670935,redo_desc_duration_text,5 Hours,CORRECT,1/1,1,,,,CORRECT
670935,redo_min_age,12,CORRECT,1/1,1,,,,CORRECT
670935,redo_group_size,Maximum of 16 people,CORRECT,1/1,1,,,,CORRECT
670935,redo_meeting_point,"Fergs Kayak Shop, Auckland",CORRECT,1/1,1,,,,CORRECT
670935,redo_booking_what_to_bring,"Weather-appropriate clothing (no denim or heavy clothing - preferably not cotton)
Wet shoes/old trainers (can be provided if needed)
Sun hat
Dry clothes
Water and snacks",CORRECT,1/1,1,,,,CORRECT
670935,redo_booking_inclusions,a light snack and refreshment will be provided on arrival at Rangitoto. Please advise of any dietary requirements.,WRONG_FIELD,1/1,1,redo_booking_before_arrival,Please advise of any dietary requirements.,This is an instruction for the customer rather than an included item or service.,WRONG_FIELD
670935,redo_booking_location,St Helliers Boat Ramp. 20 minutes from Central Auckland.,CORRECT,1/1,1,,,,CORRECT
670935,redo_booking_check_in,Please complete the online medical form prior to your arrival at Fergs. Please fill out one form for each participant.,WRONG_FIELD,1/1,1,redo_booking_before_arrival,Please complete the online medical form prior to your arrival at Fergs. Please fill out one form for each participant.,"Completing the medical form prior to arrival is a before-arrival task, not an action on arrival.",WRONG_FIELD
670935,redo_booking_itinerary,"You’ll launch your adventure from the St Helliers Boat Ramp. Your paddling adventure to the island takes around 50 minutes. Once there your guide will lead you on a summit hike, taking in the amazing geology and fascinating history of this stunning dormant volcano. At the peak you will enjoy views of East Auckland and the islands of the Hauraki Gulf, and historical archeological gems. The paddle home passes the sheltered cliffs of Gentleman's Bay.",CORRECT,1/1,1,,,,CORRECT
670935,redo_booking_before_arrival,"Please forward the link on to any others in your group to save time on the day.
[Online Medical Form] (https://forms.monday.com/forms/5e1c72a6820c5e13ab8682c3f3b2090d?r=apse2)",CORRECT,1/1,1,,,,CORRECT
671298,redo_desc_about,Join us for a High Tea. Complimentary glass of bubbles on arrival plus delicate array of sweet and savoury delights. There will be an opportunity for you to browse the showroom where we will have our wonderful team on standby if you wish to purchase or ask any questions about our collection of Pearls and Mother of Pearl products.,CORRECT,1/1,1,,,,CORRECT
671298,redo_desc_what_included,Complimentary glass of bubbles on arrival plus delicate array of sweet and savoury delights.,CORRECT,1/1,1,,,,CORRECT
671298,redo_desc_duration_text,2 hours,CORRECT,1/1,1,,,,CORRECT
671298,redo_desc_requirements,Wheelchair accessible,WRONG_FIELD,1/1,1,redo_desc_other,Wheelchair accessible,Accessibility information is not a participation restriction or requirement and has no more specific named description field.,WRONG_FIELD
671298,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
671298,redo_meeting_point,"Lustre Collective, Dampier Terrace, Broome WA",CORRECT,1/1,1,,,,CORRECT
673234,redo_desc_about,Congratulations! You've bought your very own flexible clay membership! Now it's time to book in your sessions.,CORRECT,1/1,1,,,,CORRECT
673234,redo_desc_duration_text,2hrs,CORRECT,1/1,1,,,,CORRECT
673234,redo_desc_cancellation,you will receive a reminder email a few days before each class with a final cancellation notice of 48hrs before the class start time - if you can't make it and are you're unsure of where to reschedule to - just cancel!,CORRECT,1/1,1,,,,CORRECT
673234,redo_desc_other,"Tips:
- Allow at least 2 weeks between ""MAKING"" classes and ""GLAZING"" so we can fire it first!
- For weekly sessions, book CLAY, CLAY, GLAZE, GLAZE, CLAY, CLAY, GLAZE GLAZE
- During your class, if you feel like you need more time with making your piece, jump online and book a free ""carry on session"" for the same week and let your teacher know you'd like your piece wrapped up to avoid it drying out.",CORRECT,1/1,1,,,,CORRECT
673251,redo_desc_about,Experience the magic of the famous Wharariki Beach. Ride past rolling sand dunes and dramatic rock formations. This unforgettable ride offers a sense of freedom and a true connection with nature.,CORRECT,1/1,1,,,,CORRECT
673251,redo_desc_what_included,- Horse and helmet provided,CORRECT,1/1,1,,,,CORRECT
673251,redo_desc_what_to_bring,"- Long pants (for comfort in the saddle)
- Closed footwear (shoes or boots you don’t mind getting dirty)
- A warm jacket (the weather can change quickly)
- A full water bottle
- And don’t forget your camera – the views are incredible!",CORRECT,1/1,1,,,,CORRECT
673251,redo_desc_duration_text,3.5 Hours,CORRECT,1/1,1,,,,CORRECT
673251,redo_desc_requirements,This ride is suited to people who have riden a horse at least 3 times before.,CORRECT,1/1,1,,,,CORRECT
673251,redo_meeting_point,"161 Wharariki Rd, Puponga ,Golden Bay",CORRECT,1/1,1,,,,CORRECT
673254,redo_desc_about,"Ride through rolling farmland and native bush making your way through a working farm, then the opportunity to tie up and make your way to a magical secret beach on foot. It is a great way to see a variety of NZ's stunning scenery.",CORRECT,1/1,1,,,,CORRECT
673254,redo_desc_what_included,- Horse and helmet provided,CORRECT,1/1,1,,,,CORRECT
673254,redo_desc_what_to_bring,"- Long pants (for comfort in the saddle)
- Closed footwear (shoes or boots you don’t mind getting dirty)
- A warm jacket (the weather can change quickly)
- A full water bottle
- And don’t forget your camera – the views are incredible!",CORRECT,1/1,1,,,,CORRECT
673254,redo_desc_duration_text,4 Hours,CORRECT,1/1,1,,,,CORRECT
673254,redo_desc_requirements,Suitable for all abilities,CORRECT,1/1,1,,,,CORRECT
673254,redo_meeting_point,"161 Wharariki Rd, Puponga ,Golden Bay",CORRECT,1/1,1,,,,CORRECT
674189,redo_desc_about,"Come join one of our amazing group sessions! Available for both kids and adults. Perfect for first-timers or those building confidence in the water. Learn the basics of paddling, standing up, and catching waves in a supportive group setting. If Saturdays don’t work for you, reach out – we may be able to create a new group!",CORRECT,1/1,1,,,,CORRECT
674189,redo_desc_what_included,- All equipment provided except Wetsuits,WRONG_FIELD,1/1,1,redo_desc_what_excluded,except Wetsuits,This portion explicitly identifies an item not included rather than an included item.,WRONG_FIELD
674189,redo_desc_what_excluded,Wetsuits,CORRECT,1/1,1,,,,CORRECT
674189,redo_desc_duration_text,1.5 Hours,CORRECT,1/1,1,,,,CORRECT
674189,redo_meeting_point,"North Kira Surf Club (Pacific Parade & Lang Street, North Kirra QLD 4225)",CORRECT,1/1,1,,,,CORRECT
674727,redo_desc_about,"##Book your spot in a women's only public session
Join a group of 5-8 surfers in a women's only public session and shred the wave for only $99 an hour.
Book now for your chance to ride the world's most versatile standing wave.",CORRECT,1/1,1,,,,CORRECT
674727,redo_desc_duration_text,1 Hour,CORRECT,1/1,1,,,,CORRECT
674727,redo_min_age,12,CORRECT,1/1,1,,,,CORRECT
674727,redo_desc_other,Hint: Sessions require a minimum of 5 people to run so book in to a session with 3 or less spaces available to ensure your time slot.,WRONG_FIELD,1/1,1,redo_group_size,Sessions require a minimum of 5 people to run,A minimum participant count belongs under the group size field rather than the catch-all other field.,WRONG_FIELD
675102,redo_desc_about,"This relaxed afternoon tour offers a leisurely way to taste Marlborough’s world-class wines without a full-day commitment. With a 12:30 pm pickup you’ll visit four hand-picked cellar doors, sampling a selection of wines from crisp Sauvignon Blanc to elegant Pinot Noir. Expect to return between 4:00–4:30 pm, having discovered the flavours and style that make New Zealand’s most famous wine region so celebrated.",CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_highlights,"* Taste Marlborough’s signature Sauvignon Blanc and regional Pinot Noir
* Four curated cellar-door visits for a relaxed afternoon of discovery
* Option to pre-order sharing platters for a light bite alongside tastings",WRONG_FIELD,1/1,1,redo_desc_what_excluded,Option to pre-order sharing platters for a light bite alongside tastings,Optional paid add-ons belong under exclusions rather than highlights.,WRONG_FIELD
675102,redo_desc_what_excluded,Platters are available by pre-order only and are not included in the standard tour price.,CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_itinerary,"1. Pickup at 12:30 pm
2. Visit and tasting at cellar door 1
3. Visit and tasting at cellar door 2
4. Visit and tasting at cellar door 3
5. Visit and tasting at cellar door 4
6. Return between 4:00–4:30 pm",CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_duration_text,Approx. 4 hours,CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_requirements,Guests must be 18 or older to participate.,CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_check_in,Pickup at 12:30 pm; meeting point provided at booking. Return to drop-off between 4:00–4:30 pm.,WRONG_FIELD,1/1,1,redo_desc_itinerary,Pickup at 12:30 pm; meeting point provided at booking. Return to drop-off between 4:00–4:30 pm.,This is pickup/return timing information rather than an action customers must take on arrival.,WRONG_FIELD
675102,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
675102,redo_max_age,99,CORRECT,1/1,1,,,,CORRECT
675102,redo_desc_other,Tour order and cellar-door visits may vary depending on availability. Return time is approximate and may vary with traffic.,CORRECT,1/1,1,,,,CORRECT
675102,redo_booking_departure_info,Pick up in our minibus from your hotel / motel or centrally in Blenheim at 12.30pm for this Afternoon Wine Tour around Marlborough. Pick ups from outside Blenheim can be arranged.,CORRECT,1/1,1,,,,CORRECT
675102,redo_booking_itinerary,"- Travel through the scenic beauty of the Marlborough vineyards where internationally famous wineries produce their multi-award winning Sauvignon Blancs and Pinot Noirs and a wide range of other varietals.
- Tastings at 4 wineries of your choice or be guided by us to a selection of corporate wineries and boutique family run cellar doors.
- Platters can be pre-ordered if you’d like to enjoy a bite alongside your tastings, but a full lunch is not included—making this an easygoing option for travelers who’ve already had a meal or prefer a lighter experience.
- Return to Blenheim at about 4.30pm.",WRONG_FIELD,1/1,1,redo_booking_other,"Platters can be pre-ordered if you’d like to enjoy a bite alongside your tastings, but a full lunch is not included",Optional platter and lunch exclusion information is not a step in the itinerary.,WRONG_FIELD
676152,redo_desc_about,"The Cellar Door is our special place where we can take you or a group through our single estate wines. Ranging from current releases to museum reserves. We pride ourselves on giving structured tastings that reflect our unique cool-climate site.
Enjoy a structured tasting that concentrates around our most notable varietals of the Estate label. Showcasing Traditional Methode Sparkling, Riesling, Pinot Gris, Chardonnay, Pinot Noir and of course our Syrah.",CORRECT,1/1,1,,,,CORRECT
676152,redo_desc_duration_text,30 minutes,CORRECT,1/1,1,,,,CORRECT
676152,redo_desc_check_in,Please arrive on time,WRONG_FIELD,1/1,1,redo_desc_other,Please arrive on time,"This is a general punctuality instruction, not an action to complete on arrival or check-in.",WRONG_FIELD
676152,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
676152,redo_group_size,Maximum 6 people,CORRECT,1/1,1,,,,CORRECT
676152,redo_meeting_point,"Riversdale Estate Cellar Door, 222 Denholms Road, Cambridge",CORRECT,1/1,1,,,,CORRECT
676162,redo_desc_about,"SPRINGS Wellness is a 4-hour daytime plan to detox your body and mind by experiencing a meditation and yoga retreat in the brilliant sunlight, clean air, and magnificent greenery. You can nourish your body with freshly prepared vegetarian cuisine Springs while nurturing your soul through a serene ZEN experience.",CORRECT,1/1,1,,,,CORRECT
676162,redo_desc_what_included,"Includes:
● Welcome Drink (30 minutes)
● SPRINGS Wellness - Breathing & Yoga (60 minutes)
● SPRINGS Cuisine (60 minutes)
● Sweat + Thermal Spring Bath (60 minutes)
● ZEN Wellness (30 minutes) *content may differ dependant on plan",CORRECT,1/1,1,,,,CORRECT
676162,redo_desc_what_to_bring,Bring swimsuits,CORRECT,1/1,1,,,,CORRECT
676162,redo_desc_duration_text,4 hours,CORRECT,1/1,1,,,,CORRECT
676162,redo_group_size,12 people per activity,CORRECT,1/1,1,,,,CORRECT
676162,redo_meeting_point,"Reception - 129 Pump Hill Road, Pemberton WA 6260",CORRECT,1/1,1,,,,CORRECT
676162,redo_booking_what_to_bring,"Comfortable, breathable clothing. Bring swimsuits.",CORRECT,1/1,1,,,,CORRECT
676163,redo_desc_about,"SPRINGS culinary sweets and savories are free of animal ingredients, eggs, and flour utilizing seasonal and regional ingredients. Savour the new wellness food that satisfies the mind and body. Surrounded by nature overlooking the valley, tea time retreat will give you a special time of rest and nurturing. Enrich your taste buds and cherish each sip.",CORRECT,1/1,1,,,,CORRECT
676163,redo_desc_duration_text,3 hours,CORRECT,1/1,1,,,,CORRECT
676163,redo_group_size,12 people per activity,CORRECT,1/1,1,,,,CORRECT
676163,redo_meeting_point,"Reception - 129 Pump Hill Road, Pemberton WA 6260",CORRECT,1/1,1,,,,CORRECT
676163,redo_booking_what_to_bring,"Comfortable, breathable clothing. Bring swimsuits.",CORRECT,1/1,1,,,,CORRECT
676702,redo_desc_about,"Curious about stained glass? Join us for an introductory **two day** stained glass workshop with visiting UK glass artist Jan Simpson. Perfect for beginners wanting to explore the art of stained glass, you will learn foundational techniques for working with stained glass including glass cutting, soldering, cementing and polishing. Students will learn shop safety, be introduced to the shop, tools, materials and techniques used in stained glass. Students will have the opportunity to apply those skills to create their very own using the techniques taught in the class. All glass creations are the student's to keep at the end of the class.
You’ll have a choice of two designs, each offering a different set of challenges to help you understand how to approach your own original designs in future.
Originally from New Zealand, she blends traditional, heritage craftsmanship with contemporary techniques to explore light, colour, and form.
Jan works to commission and teaches from her Bognor Regis studio.",WRONG_FIELD,1/1,1,redo_desc_other,"Originally from New Zealand, she blends traditional, heritage craftsmanship with contemporary techniques to explore light, colour, and form. Jan works to commission and teaches from her Bognor Regis studio.",Artist background and studio information is supplier/background content rather than prose about what the experience is.,WRONG_FIELD
676702,redo_desc_what_included,All required materials and tools to complete the projects will be provided by the studio and included in the course fees.,CORRECT,1/1,1,,,,CORRECT
676702,redo_desc_itinerary,"Day 1 - AM - Introduction to design methods, measuring techniques and materials used to create a stained glass window panel. Cutting techniques, using 3mm glass, students will learn how to use a variety of glass cutting tools to achieve precise lines and curves, and how to approach glass cutting for stained glass. - PM : Students will select their design, choose their coloured glass, and will have their completed glass panels cut and ready for leading up the following day. Day 2 - AM - Students will be introduced to leading techniques, tools and materials required to commence leading their panel. They will learn how to use the grinder if necessary. - PM - Students will complete leading their panel and will then be taken through the processes used for soldering and cementing their panel. The completed panel will be taken home by the student for final polishing up at home once the cement has dried. A demonstration of this will be shown at the end of the day and a fully written handout will be supplied to each student for them to take away for future reference.",CORRECT,1/1,1,,,,CORRECT
676702,redo_desc_what_to_bring,"Students are asked to wear cotton or natural material clothing, long pants, and close toed shoes. Please bring a water bottle, and snacks/lunch to keep energy levels up!",CORRECT,1/1,1,,,,CORRECT
676702,redo_desc_duration_text,10am - 4:30pm (6.5 hours) over **2 consecutive days** 13 hours total,CORRECT,1/1,1,,,,CORRECT
676702,redo_desc_requirements,Must be 14+ years old. Ages 14 & 15 must be accompanied by an adult.,CORRECT,1/1,1,,,,CORRECT
676702,redo_min_age,14,CORRECT,1/1,1,,,,CORRECT
676702,redo_meeting_point,Amokura Glass,CORRECT,1/1,1,,,,CORRECT
676702,redo_booking_what_to_bring,"a water bottle, and snacks/lunch to keep your energy levels high!",CORRECT,1/1,1,,,,CORRECT
676702,redo_booking_important_info,"Students are asked to wear cotton or natural material clothing, long pants, and close-toed shoes.",WRONG_FIELD,1/1,1,redo_booking_what_to_bring,"Students are asked to wear cotton or natural material clothing, long pants, and close-toed shoes.","Clothing to wear belongs in the booking what-to-bring field, not important info.",WRONG_FIELD
677118,redo_desc_about,"A fun and colourful board game for 2–4 players, Tyrannosaurus Rex lets kids ages 6 and up race their dinosaurs across prehistoric landscapes while avoiding dangers and chasing victory in this classic game.",CORRECT,1/1,1,,,,CORRECT
677118,redo_min_age,6,CORRECT,1/1,1,,,,CORRECT
678270,redo_desc_about,"Travel on New Zealand’s only Mainline Heritage Railcar! Operating in conjunction with our Open Day. Experience rail travel from a bygone age and join us on board our Standard Railcar RM31 “Tokomaru” for a return journey from Pahiatua to Newman on the Wairarapa Line. Arriving at Newman we stop briefly for the driver to change ends for the return journey. Seats are limited, bookings essential!",CORRECT,1/1,1,,,,CORRECT
678270,redo_desc_what_included,"- Open Day Entry
- Return Railcar travel from Pahiatua to Newman",CORRECT,1/1,1,,,,CORRECT
678270,redo_desc_itinerary,"🎟️ Railcar Departs Napier
- 9:30am
- 10:35am
- 12:10pm
- 1:15pm
- 2:20pm",WRONG_FIELD,1/1,1,redo_desc_other,"🎟️ Railcar Departs Napier
- 9:30am
- 10:35am
- 12:10pm
- 1:15pm
- 2:20pm",This is a list of departure time options rather than a step-by-step sequence during the experience.,WRONG_FIELD
678270,redo_desc_duration_text,1 Hour,CORRECT,1/1,1,,,,CORRECT
678270,redo_desc_requirements,"Limited Mobility Disclaimer
Due to the age, design and nature of the heritage railcar, these are not suitable for passengers with limited mobility. If you have any concerns, please contact us at bookings@railcars.co.nz to discuss options with our bookings team!",CORRECT,1/1,1,,,,CORRECT
678270,redo_desc_cancellation,"Booking Disclaimer
Please check your seat selection carefully before completing the booking process, once booked seats will not be reassigned. All tickets and seating allocations are sent via email, within 48 hours prior to the departure of this excursion.",WRONG_FIELD,1/1,1,redo_desc_other,"Please check your seat selection carefully before completing the booking process, once booked seats will not be reassigned. All tickets and seating allocations are sent via email, within 48 hours prior to the departure of this excursion.","This is booking and ticketing information, not cancellation or refund policy.",WRONG_FIELD
678270,redo_desc_check_in,Please arrive at your boarding station at least 10 minutes before the advertised departure time.,WRONG_FIELD,1/1,1,redo_desc_other,Please arrive at your boarding station at least 10 minutes before the advertised departure time.,This gives arrival timing before departure rather than an action to complete on arrival.,WRONG_FIELD
678270,redo_meeting_point,Pahiatua Station,CORRECT,1/1,1,,,,CORRECT
678270,redo_booking_inclusions,"Ticket includes entry to the Open Day, please present at the gate.",WRONG_FIELD,1/1,1,redo_booking_check_in,please present at the gate,"Presenting the ticket at the gate is a check-in action, not an inclusion.",WRONG_FIELD
678270,redo_booking_departure_info,Please arrive at the departure station 10 mins prior to the departure time.,CORRECT,1/1,1,,,,CORRECT
678524,redo_desc_about,"Affectionately admired hand-painted ceramics? Take home your pieces to proudly display on the table when you attend this Sydney class!
In this three-hour class, you will paint your design on a plate, a bowl, or a mug. Underglaze paints, firings, and glazing are all included in our all-inclusive session.
Come with your own designs or choose one of the many pieces we have already painted up, and we will guide you in a step-by-step instruction class for beginners, to recreate something you will be proud to display.
When you are done with your creation, you can leave it with us, and we will fire and glaze it. Our studio will have them available for pick-up approximately 14 days after the class, so you can use them right away! These pieces can go into the dishwasher and microwave as well.",CORRECT,1/1,1,,,,CORRECT
678524,redo_desc_highlights,"- Paint your own design onto a plate, bowl or mug
- Beginner-friendly step-by-step instruction
- All materials, firing and glazing included
- Dishwasher and microwave-safe finished pieces
- Collect your finished ceramics about 14 days after class",CORRECT,1/1,1,,,,CORRECT
678524,redo_desc_what_included,"- Underglaze paints
- Firings
- Glazing",CORRECT,1/1,1,,,,CORRECT
678524,redo_desc_duration_text,2.5 Hours,CORRECT,1/1,1,,,,CORRECT
678524,redo_min_age,3,CORRECT,1/1,1,,,,CORRECT
678524,redo_group_size,Maximum 14 people,CORRECT,1/1,1,,,,CORRECT
678524,redo_meeting_point,Burwood,CORRECT,1/1,1,,,,CORRECT
678524,redo_booking_contact,+61 430 699 661 or tomatoartau@gmail.com,CORRECT,1/1,1,,,,CORRECT
678526,redo_desc_about,"Get together with friends and family and have your own Private Pottery Painting Class to yourselves! We have a minimum of 8 guests for private classes. Affectionately admired hand-painted ceramics? Take home your pieces to proudly display on the table when you attend this Sydney class! In this three-hour class, you will paint your design on a plate, a bowl, or a mug. Underglaze paints, firings, and glazing are all included in our all-inclusive session. Come with your own designs or choose one of the many pieces we have already painted up, and we will guide you in a step-by-step instruction class for beginners, to recreate something you will be proud to display. When you are done with your creation, you can leave it with us, and we will fire and glaze it. Our studio will have them available for pick-up approximately 14 days after the class, so you can use them right away! These pieces can go into the dishwasher and microwave as well.",CORRECT,1/1,1,,,,CORRECT
678526,redo_desc_what_included,"Underglaze paints, firings, and glazing are all included in our all-inclusive session.",CORRECT,1/1,1,,,,CORRECT
678526,redo_desc_duration_text,2.5 Hours,CORRECT,1/1,1,,,,CORRECT
678526,redo_min_age,3,CORRECT,1/1,1,,,,CORRECT
678526,redo_group_size,Maximum 14 People,CORRECT,1/1,1,,,,CORRECT
678526,redo_meeting_point,Burwood,CORRECT,1/1,1,,,,CORRECT
678526,redo_booking_contact,+61 430 699 661 or tomatoartau@gmail.com,CORRECT,1/1,1,,,,CORRECT
678526,redo_booking_other,"Thank you for booking with us, if you would like to make any changes, you can through your confirmation email or by contacting us.",WRONG_FIELD,1/1,1,NONE,Thank you for booking with us,This is a greeting/filler phrase that should not have been extracted.,WRONG_FIELD
678961,redo_desc_about,"Unlock some of New Zealand’s longest and highest mountain bike trails with a Cardrona 2 day mountain biking lift pass. Ride lift-accessed terrain reaching up to 1860m elevation, with two chairlifts giving access to two basins packed with flow and technical trails for every level.
Descend a thrilling 345 vertical metres on trails designed to challenge and excite, including the iconic 10km peak-to-pub run. Whether you're just building confidence, mastering technical features, or just soaking in the alpine views, Cardrona delivers an unforgettable ride.",CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_highlights,"The highest and longest descents in New Zealand
Flow and technical trails for all levels, from beginner to expert",CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_what_included,"- Two Day Mountain Biking Pass for Cardrona Alpine Resort
- Two basins, two chairlifts, and endless downhill adventure",CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_what_excluded,- Bike rental,CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_what_to_bring,"- Appropriate, closed-toe footwear
- Warm layers, the mountain can be colder than in town",CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_duration_text,Two days,CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_requirements,"- Pregnant women
- People with back problems
- People who can't ride a bike
- People with pre-existing medical conditions",CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_check_in,Check in at the Cardrona Alpine Resort **on-mountain ticket office**. Please allow plenty of time to drive up the mountain road as conditions can change quickly.,WRONG_FIELD,1/1,1,redo_desc_other,Please allow plenty of time to drive up the mountain road as conditions can change quickly.,This is travel/planning advice rather than an action to take on arrival.,WRONG_FIELD
678961,redo_meeting_point,Cardrona Bike Park,CORRECT,1/1,1,,,,CORRECT
678961,redo_desc_other,"*Do 2 day passes have to be used consecutively?*
Multi-day lift passes are open-dated and can be used
on any day of the summer season",CORRECT,1/1,1,,,,CORRECT
678961,redo_booking_location,Cardrona Alpine Resort Guest Services or one of our pick-up kiosks.,WRONG_FIELD,1/1,1,redo_booking_check_in,Cardrona Alpine Resort Guest Services or one of our pick-up kiosks.,This identifies where to collect the pass/check in rather than giving a permanent address or venue location.,WRONG_FIELD
678961,redo_booking_check_in,please present this booking confirmation to Cardrona Alpine Resort Guest Services or drop by one of our pick-up kiosks.,CORRECT,1/1,1,,,,CORRECT
